Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	8.5	-	-	425	-	-
Kaikki	8.5	7.1	-	399	451	-
Lkm	12.0	7	-	12	7	-
