Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	13.9	-	-	447	-
3h+	-	7.6	-	-	971	-
Kaikki	-	9.1	-	-	699	-
Lkm	-	17.0	-	-	17	-
