Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	13.2	13.9	-	503	536
2h	-	11.0	11.8	-	636	602
3h+	-	7.6	10.4	-	660	870
Kaikki	-	10.2	11.6	-	604	675
Lkm	-	86.0	28.0	-	86	28
