Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	10.7	-	-	375	-
2h	-	9.6	8.6	-	432	405
3h+	-	6.7	7.5	-	659	693
Kaikki	-	8.4	8.0	-	474	557
Lkm	-	60.0	38	-	60	38
