Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.8	12.0	12.6	423	393	402
2h	10.0	9.5	10.2	563	551	583
3h+	9.0	8.6	9.3	736	721	737
Kaikki	9.9	9.8	10.7	574	525	528
Lkm	214.0	194.0	114.0	214	194	114
