Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	19.3	19.4	21.3	698	605	651
2h	13.6	15.3	16.0	688	734	755
3h+	13.2	14.9	16.4	1079	1104	1203
Kaikki	13.7	16.2	18.1	902	760	763
Lkm	316.0	254.0	102.0	316	254	102
