Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.5	11.5	-	373	369	-
2h	10.0	9.3	10.2	538	560	544
3h+	9.5	9.5	-	779	813	-
Kaikki	9.9	9.7	10.8	575	620	633
Lkm	86.0	54.0	13	86	54	13
