Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	15.6	20.3	22.8	548	661	746
2h	14.1	16.7	18.1	730	835	888
3h+	12.9	14.2	15.9	1030	1148	1193
Kaikki	13.4	16.0	18.2	866	898	928
Lkm	1758.0	1144.0	412.0	1758	1144	412
