Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.9	12.5	-	468	481	-
2h	11.1	10.2	11.9	537	567	540
3h+	10.2	10.0	10.5	760	813	1050
Kaikki	10.7	10.4	10.9	596	667	810
Lkm	104.0	66.0	34	104	66	34
