Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.7	14.6	16.1	400	466	497
2h	11.1	11.3	12.2	537	564	573
3h+	10.5	9.7	10.1	760	766	769
Kaikki	11.6	12.0	13.1	482	547	559
Lkm	606.0	1252.0	912.0	606	1252	912
