Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.5	11.9	12.4	423	408	401
2h	8.8	9.0	9.4	501	489	494
3h+	9.6	8.3	10.1	747	687	745
Kaikki	9.5	10.0	10.6	552	462	466
Lkm	118.0	250.0	106.0	118	250	106
