Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	20.5	25.6	28.1	566	728	754
2h	17.8	18.7	19.3	903	955	911
3h+	14.3	13.7	19.4	1031	1283	1248
Kaikki	19.2	21.6	24.2	626	817	811
Lkm	258.0	1364.0	698.0	258	1364	698
