Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	-	-	-	-
2h	7.3	-	-	435	-	-
3h+	7.9	-	-	718	-	-
Kaikki	7.6	8.3	9.0	530	366	493
Lkm	31	4	6	31	4	6
