Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.4	11.4	13.4	343	400	442
2h	9.3	9.2	9.7	494	519	507
3h+	9.0	6.8	8.1	680	628	707
Kaikki	9.5	8.9	10.0	482	488	533
Lkm	144.0	154.0	84.0	144	154	84
