Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.0	10.1	11.1	337	364	371
2h	9.0	9.5	10.3	499	489	632
3h+	8.6	7.4	7.7	652	748	680
Kaikki	8.9	8.6	9.1	521	535	548
Lkm	62.0	76.0	52.0	62	76	52
