Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	10.1	-	-	582	-
3h+	-	7.9	-	-	744	-
Kaikki	8.6	8.4	10.2	648	674	518
Lkm	4	40.0	4	4	40	4
