Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.4	11.9	13.4	465	454	476
2h	10.9	10.7	10.5	564	553	552
3h+	10.2	9.4	9.9	872	802	794
Kaikki	10.6	10.1	11.0	696	633	583
Lkm	328.0	186.0	100.0	328	186	100
