Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.5	15.6	16.4	412	503	525
2h	12.1	12.4	14.0	661	627	687
3h+	11.9	10.5	10.3	945	854	887
Kaikki	12.2	13.0	14.3	711	602	609
Lkm	250.0	380.0	178.0	250	380	178
