Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	11.4	-	-	614	-
3h+	12.6	-	-	960	-	-
Kaikki	12.6	10.3	8.8	960	730	724
Lkm	12	18	6	12	18	6
