Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.5	13.1	14.7	418	454	470
2h	10.6	10.0	11.3	527	535	584
3h+	10.2	8.5	9.3	771	772	821
Kaikki	10.5	10.3	11.4	591	551	593
Lkm	480.0	246.0	124.0	480	246	124
