Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.4	11.6	11.8	369	401	406
2h	10.4	9.3	9.6	553	515	556
3h+	9.3	9.0	8.9	710	714	769
Kaikki	10.1	9.9	10.1	566	509	521
Lkm	320.0	302.0	156.0	320	302	156
