Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	-	-	-	-
2h	8.8	-	-	433	-	-
3h+	-	-	7.1	-	-	669
Kaikki	8.0	7.3	7.2	448	378	559
Lkm	12	8	10	12	8	10
