Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	26.8	-	-	684
2h	13.2	14.3	18.4	712	794	766
3h+	13.0	13.3	-	1105	1271	-
Kaikki	13.0	13.5	19.0	1046	1129	814
Lkm	223	34	38	223	34	38
