Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.7	13.0	-	466	478
2h	9.8	10.6	10.7	544	582	611
3h+	-	9.7	9.8	-	815	911
Kaikki	9.8	10.2	10.7	521	659	664
Lkm	28	70.0	38.0	28	70	38
