Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	9.5	-	-	439	-
2h	9.0	10.0	9.4	454	553	602
3h+	7.8	7.3	6.4	563	785	819
Kaikki	8.5	8.3	7.6	493	631	671
Lkm	28	42.0	29	28	42	29
