Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	8.2	-	-	344	-
2h	-	-	6.9	-	-	411
3h+	-	4.7	-	-	548	-
Kaikki	-	6.3	7.4	-	462	389
Lkm	-	18	12	-	18	12
