Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	10.0	-	-	411	-
2h	-	-	-	-	-	-
3h+	-	8.2	-	-	976	-
Kaikki	-	9.4	10.3	-	588	821
Lkm	-	32	6	-	32	6
