Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.5	12.7	14.1	314	407	450
2h	7.8	9.0	9.7	421	506	511
3h+	7.6	8.4	8.6	594	762	774
Kaikki	8.0	9.6	9.9	434	547	581
Lkm	112.0	120.0	54.0	112	120	54
