Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	17.6	18.1	21.7	528	556	605
2h	13.3	15.3	16.8	653	711	750
3h+	12.3	14.2	11.4	998	1119	1054
Kaikki	13.1	15.3	16.2	803	796	735
Lkm	516.0	242.0	172.0	516	242	172
