Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	10.8	11.7	-	360	396
2h	8.9	10.0	10.2	467	547	547
3h+	10.1	8.7	9.7	769	792	864
Kaikki	9.7	9.5	10.3	606	564	594
Lkm	41	114.0	50.0	41	114	50
