Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	15.6	16.4	21.5	532	575	695
2h	13.7	14.9	17.7	670	738	805
3h+	12.6	13.3	15.6	932	1005	1204
Kaikki	13.7	14.4	19.1	692	777	776
Lkm	522.0	340.0	328.0	522	340	328
