Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	10.7	-	-	547	-
3h+	10.2	7.6	8.8	735	710	671
Kaikki	9.8	8.7	9.0	598	571	626
Lkm	11	20.0	9	11	20	9
