Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.7	11.4	11.9	407	392	412
2h	9.4	8.7	8.4	523	463	496
3h+	9.0	7.6	7.5	726	739	683
Kaikki	10.1	8.9	8.9	503	507	508
Lkm	322.0	326.0	164.0	322	326	164
