Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.7	10.1	6.3	331	341	366
2h	8.4	8.0	8.6	476	447	472
3h+	8.0	7.3	6.8	606	689	655
Kaikki	8.5	8.1	7.1	460	478	445
Lkm	50.0	74.0	56.0	50	74	56
