Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.2	10.1	10.6	353	357	358
2h	9.5	8.1	8.2	446	450	480
3h+	8.3	8.1	7.6	630	638	707
Kaikki	8.9	8.5	8.3	508	487	513
Lkm	74.0	102.0	70.0	74	102	70
