Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.0	-	-	504	-
2h	-	9.0	10.6	-	503	550
3h+	-	-	9.2	-	-	811
Kaikki	-	9.7	9.7	-	537	681
Lkm	-	27	16	-	27	16
