Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	9.9	-	-	408	-
2h	-	-	10.3	-	-	550
3h+	8.5	7.6	6.2	676	757	634
Kaikki	8.5	8.0	7.5	641	620	560
Lkm	21	40	31	21	40	31
