Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.5	9.7	-	409	341	-
2h	9.0	8.2	9.5	496	456	481
3h+	8.4	5.5	-	591	727	-
Kaikki	9.9	6.5	9.0	464	539	577
Lkm	52.0	28.0	13	52	28	13
