Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.8	10.9	11.7	339	368	399
2h	9.8	8.5	9.3	479	484	561
3h+	8.5	6.9	8.8	681	727	917
Kaikki	9.6	8.3	9.3	476	503	660
Lkm	94.0	58.0	30.0	94	58	30
