Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	14.2	20.2	21.4	447	624	728
2h	13.9	16.0	16.7	702	809	822
3h+	13.4	14.9	15.3	996	1128	1101
Kaikki	13.6	16.6	18.0	792	815	815
Lkm	736.0	600.0	280.0	736	600	280
