Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.4	-	-	459	-
2h	11.3	-	-	609	-	-
3h+	10.6	8.7	-	762	883	-
Kaikki	11.0	9.4	10.3	617	634	550
Lkm	23	21	5	23	21	5
