Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.4	12.5	13.5	359	416	472
2h	10.7	10.5	10.9	602	551	596
3h+	10.5	9.0	8.2	811	870	754
Kaikki	10.8	9.6	9.5	626	691	647
Lkm	76.0	88.0	56.0	76	88	56
