Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.0	-	-	382	-	-
2h	10.2	-	-	557	-	-
3h+	10.6	9.1	9.6	787	869	857
Kaikki	10.4	9.5	9.7	565	723	754
Lkm	124.0	20	17	124	20	17
