Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	8.8	8.7	-	418	435	-
3h+	8.5	5.9	6.3	675	733	537
Kaikki	8.6	6.8	7.4	558	571	497
Lkm	31.0	22.0	12	31	22	12
