Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.2	-	-	279	-	-
2h	8.5	-	-	452	-	-
3h+	-	-	-	-	-	-
Kaikki	8.7	6.7	-	414	502	-
Lkm	18	5	-	18	5	-
