Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	18.4	18.0	19.4	628	607	608
2h	13.6	13.9	15.1	741	751	751
3h+	12.7	13.1	14.3	1019	1003	988
Kaikki	13.3	14.4	15.9	874	782	764
Lkm	1882.0	530.0	430.0	1882	530	430
