Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	11.0	-	-	557	-
3h+	12.1	10.8	-	935	1006	-
Kaikki	12.3	11.1	10.7	887	678	772
Lkm	18	37.0	6	18	37	6
