Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	14.5	-	-	580
3h+	-	8.6	-	-	819	-
Kaikki	10.6	9.5	10.5	627	718	585
Lkm	4	15	14	4	15	14
