Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.8	14.2	-	365	461	-
2h	9.7	9.7	10.1	543	550	618
3h+	9.6	9.1	-	743	756	-
Kaikki	9.9	10.6	10.9	566	576	620
Lkm	274.0	32.0	13	274	32	13
