Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.4	-	-	362	-
2h	11.7	-	-	615	-	-
3h+	-	9.1	-	-	897	-
Kaikki	11.5	9.5	9.6	683	658	480
Lkm	13	18	4	13	18	4
