Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.7	-	-	370	-
2h	9.9	8.7	-	533	479	-
3h+	10.2	7.6	-	793	779	-
Kaikki	10.0	8.9	9.5	611	509	594
Lkm	43	42.0	4	43	42	4
