Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	10.3	10.1	-	360	401
2h	9.2	9.4	9.5	471	518	515
3h+	-	9.1	-	-	779	-
Kaikki	9.5	9.3	9.0	506	589	508
Lkm	26	64.0	33	26	64	33
