Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.0	-	-	408	-	-
2h	10.1	8.7	-	535	518	-
3h+	-	7.3	-	-	555	-
Kaikki	10.3	5.5	10.6	487	515	570
Lkm	26	19	4	26	19	4
