Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	-	-	-	-
2h	7.1	7.6	-	396	416	-
3h+	7.1	7.8	6.2	544	709	622
Kaikki	7.1	7.7	6.6	452	540	539
Lkm	44	37	15	44	37	15
