Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.1	14.4	14.9	377	408	429
2h	10.3	11.1	11.2	532	493	542
3h+	8.4	8.7	-	633	727	-
Kaikki	9.9	12.3	13.3	517	456	467
Lkm	62.0	258.0	120	62	258	120
