Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	9.9	-	-	474	-	-
3h+	-	7.8	-	-	747	-
Kaikki	10.1	8.2	-	460	630	-
Lkm	13	11	-	13	11	-
