Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.6	11.6	12.2	436	397	407
2h	11.0	9.7	9.9	619	524	549
3h+	10.3	7.7	8.1	825	786	768
Kaikki	10.6	9.0	9.3	707	567	588
Lkm	110.0	176.0	76.0	110	176	76
