Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.6	9.0	10.7	313	304	391
2h	8.5	8.0	8.7	446	439	464
3h+	8.7	8.4	-	663	725	-
Kaikki	8.7	8.3	8.9	490	497	462
Lkm	68.0	62.0	26	68	62	26
