Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.4	17.0	17.1	420	518	501
2h	10.5	13.1	13.9	552	625	648
3h+	9.9	9.9	10.6	673	742	760
Kaikki	11.9	14.6	15.3	474	564	554
Lkm	454.0	1828.0	1334.0	454	1828	1334
