Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.4	11.0	11.3	322	376	400
2h	11.1	9.8	10.0	572	570	537
3h+	11.0	8.4	9.6	864	869	963
Kaikki	10.9	9.3	9.9	603	605	675
Lkm	82.0	90.0	54.0	82	90	54
