Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.1	12.8	-	375	427	-
2h	10.5	-	-	564	-	-
3h+	10.1	-	-	789	-	-
Kaikki	10.4	9.9	12.2	614	493	615
Lkm	112.0	15	5	112	15	5
