Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	8.7	-	-	291	-	-
2h	-	-	9.4	-	-	446
3h+	-	7.4	-	-	866	-
Kaikki	9.3	7.7	9.4	325	743	446
Lkm	9	17	8	9	17	8
