Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	16.8	19.8	-	538	621
2h	-	14.8	-	-	749	-
3h+	-	11.5	13.1	-	980	907
Kaikki	-	14.1	15.8	-	718	727
Lkm	-	94.0	34	-	94	34
