Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	17.6	27.6	21.2	509	790	706
2h	16.9	17.6	20.0	812	915	960
3h+	15.6	16.8	15.2	1109	1455	1230
Kaikki	17.0	18.2	17.5	655	1118	978
Lkm	228.0	74.0	120.0	228	74	120
